permno,PERMCO,HSHRCD,DLSTCD,HTICK,HCOMNAM,HTSYMBOL,HNAICS,HPRIMEXC,HTRDSTAT,HSECSTAT,CUSIP,COMPNO,ISSUNO,HEXCD,HSICCD,NUMNAM,NUMDIS,NUMSHR,NUMDEL,NUMNDI,BEGDAT,ENDDAT,BEGPRC,ENDPRC,BEGRET,ENDRET,BEGVOL,ENDVOL
34032,21161,11,100,MAS,MASCO CORP,MAS,332913,N,A,R,57459910,0,0,1,3432,12,261,473,1,0,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31
34746,1741,11,100,FITB,FIFTH THIRD BANCORP,FITB,522110,Q,A,R,31677310,60001740,2239,3,6711,3,209,297,1,1827,1975-04-23,2024-12-31,1975-04-23,2024-12-31,1975-04-23,2024-12-31,1982-11-01,2024-12-31
34817,21308,11,100,NUE,NUCOR CORP,NUE,332312,N,A,R,67034610,0,0,1,3441,9,232,455,1,0,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31
34833,21322,11,100,OXY,OCCIDENTAL PETROLEUM CORP,OXY,211120,N,A,R,67459910,0,0,1,1311,8,253,468,1,0,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31
35044,1620,11,100,RF,REGIONS FINANCIAL CORP NEW,RF,522110,N,A,R,7591EP10,60001619,2073,1,6022,8,219,385,1,714,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1982-11-01,2024-12-31
35051,21360,11,233,,PALL CORP,PLL,333999,N,A,R,69642930,0,0,1,3569,6,210,344,1,0,1962-07-02,2015-08-28,1962-07-02,2015-08-28,1962-07-02,2015-08-28,1962-07-02,2015-08-28
35238,21383,11,233,,PEP BOYS MANNY MOE & JACK,PBY,441310,N,A,R,71327810,0,0,1,5531,5,209,338,1,0,1962-07-02,2016-02-03,1962-07-02,2016-02-03,1962-07-02,2016-02-03,1962-07-02,2016-02-03
35554,1689,11,100,MTB,M & T BANK CORP,MTB,522110,N,A,R,55261F10,60001688,2159,1,6022,9,198,443,1,73,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1982-11-01,2024-12-31
36003,21530,11,100,ROL,ROLLINS INC,ROL,561710,N,A,R,77571110,0,0,1,7342,6,273,455,1,0,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31
36127,1788,11,231,,FIRSTAR CORP NEW WIS,,,N,A,R,33763V10,60001787,2302,1,6712,7,119,150,1,144,1972-12-14,2001-02-26,1972-12-14,2001-02-26,1972-12-14,2001-02-26,1982-11-01,2001-02-26
36397,1856,11,100,FHN,FIRST HORIZON CORP,FHN,522110,N,A,R,32051710,60001855,2383,1,6021,9,213,407,1,520,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1982-11-01,2024-12-31
36468,21609,11,100,SHW,SHERWIN WILLIAMS CO,SHW,325510,N,A,R,82434810,0,0,1,2851,12,250,463,1,0,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31
36469,1869,11,231,,WACHOVIA CORP 2ND NEW,WB,522110,N,A,R,92990310,60001868,2399,1,6021,8,150,251,1,224,1972-12-14,2008-12-31,1972-12-14,2008-12-31,1972-12-14,2008-12-31,1982-11-01,2008-12-31
37161,21700,11,233,,T E C O ENERGY INC,TE,221121,N,A,R,87237510,0,0,1,4911,6,220,356,1,0,1962-07-02,2016-06-30,1962-07-02,2016-06-30,1962-07-02,2016-06-30,1962-07-02,2016-06-30
37284,21732,11,231,,ANDEAVOR,ANDV,324110,N,A,R,03349M10,0,0,1,2911,7,91,365,1,0,1962-07-02,2018-09-28,1962-07-02,2018-09-28,1962-07-02,2018-09-28,1962-07-02,2018-09-28
37584,6407,11,100,BEN,FRANKLIN RESOURCES INC,BEN,523940,N,A,R,35461310,60006382,8079,1,6282,12,190,435,1,95,1983-09-23,2024-12-31,1983-09-23,2024-12-31,1983-09-23,2024-12-31,1983-09-23,2024-12-31
38093,7094,11,100,AJG,GALLAGHER ARTHUR J & CO,AJG,524210,N,A,R,36357610,60007062,9122,1,6411,4,164,418,1,49,1984-06-20,2024-12-31,1984-06-20,2024-12-31,1984-06-20,2024-12-31,1984-06-20,2024-12-31
38156,21923,11,100,WMB,WILLIAMS COS,WMB,486210,N,A,R,96945710,0,0,1,4922,8,220,458,1,0,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31,1962-07-02,2024-12-31
38578,21745,11,233,,THOMAS & BETTS CORP,TNB,334417,N,A,R,88431510,0,0,1,3678,5,163,302,1,0,1962-09-27,2012-05-16,1962-09-27,2012-05-16,1962-09-27,2012-05-16,1962-09-27,2012-05-16
38682,20594,11,233,,DONNELLEY R R & SONS CO,RRD,323111,N,A,R,25786720,60018459,24848,1,2754,10,239,405,1,356,1962-12-07,2022-02-25,1962-12-07,2022-02-25,1962-12-07,2022-02-25,1962-12-07,2022-02-25
38703,21305,11,100,WFC,WELLS FARGO & CO NEW,WFC,522110,N,A,R,94974610,0,0,1,6021,8,262,467,1,0,1962-12-10,2024-12-31,1962-12-10,2024-12-31,1962-12-10,2024-12-31,1962-12-10,2024-12-31
38762,21244,11,100,NI,NISOURCE INC,NI,221118,N,A,R,65473P10,0,0,1,4939,10,249,471,1,0,1962-12-19,2024-12-31,1962-12-19,2024-12-31,1962-12-19,2024-12-31,1962-12-19,2024-12-31
38893,20466,11,231,,COASTAL CORP,,,N,A,R,19044110,0,0,1,4922,7,107,171,1,0,1963-02-20,2001-01-29,1963-02-20,2001-01-29,1963-02-20,2001-01-29,1963-02-20,2001-01-29
38914,20514,11,233,,CERIDIAN CORP NEW,CEN,541612,N,A,R,15677910,0,0,1,8742,8,39,253,1,0,1963-03-06,2007-11-08,1963-03-06,2007-11-08,1963-03-06,2007-11-08,1963-03-06,2007-11-08
39087,21833,11,241,,SPRINT NEXTEL CORP,S,517110,N,A,R,85206110,0,0,1,4813,10,191,336,1,0,1963-04-10,2013-07-10,1963-04-10,2013-07-10,1963-04-10,2013-07-10,1963-04-10,2013-07-10
39490,20204,11,100,APA,A P A CORP,APA,211120,Q,A,R,03743Q10,60017868,24099,3,1311,13,243,451,1,45,1963-08-02,2024-12-31,1963-08-02,2024-12-31,1963-08-02,2024-12-31,1963-08-02,2024-12-31
39538,21168,11,100,MAT,MATTEL INC,MAT,339930,Q,A,R,57708110,60019288,25896,3,3942,11,146,412,1,419,1963-08-12,2024-12-31,1963-08-12,2024-12-31,1963-08-12,2024-12-31,1963-08-12,2024-12-31
39642,20284,11,100,BDX,BECTON DICKINSON & CO,BDX,339112,N,A,R,07588710,0,0,1,3841,4,254,456,1,0,1963-09-25,2024-12-31,1963-09-25,2024-12-31,1963-09-25,2024-12-31,1963-09-25,2024-12-31
39917,21914,18,100,WY,WEYERHAEUSER CO,WY,321211,N,A,R,96216610,0,0,1,2435,13,252,464,1,0,1963-12-06,2024-12-31,1963-12-06,2024-12-31,1963-12-06,2024-12-31,1963-12-06,2024-12-31
40061,21719,11,233,,TEKTRONIX INC,TEK,334515,N,A,R,87913110,0,0,1,3825,4,122,250,1,0,1964-01-10,2007-11-21,1964-01-10,2007-11-21,1964-01-10,2007-11-21,1964-01-10,2007-11-21
40125,20493,11,100,DXC,D X C TECHNOLOGY CO,DXC,541513,N,A,R,23355L10,0,0,1,7376,14,70,465,1,0,1964-01-22,2024-12-31,1964-01-22,2024-12-31,1964-01-22,2024-12-31,1964-01-22,2024-12-31
40272,20991,11,100,IFF,INTERNATIONAL FLAVORS & FRAG INC,IFF,325199,N,A,R,45950610,0,0,1,2869,10,256,456,1,0,1964-03-02,2024-12-31,1964-03-02,2024-12-31,1964-03-02,2024-12-31,1964-03-02,2024-12-31
40416,20240,11,231,,AVON PRODUCTS INC,AVP,325620,N,A,R,05430310,0,0,1,2844,6,216,396,1,0,1964-04-20,2020-01-03,1964-04-20,2020-01-03,1964-04-20,2020-01-03,1964-04-20,2020-01-03
40483,21756,11,231,,TIME WARNER INC,,,N,A,R,88731510,0,0,1,7812,5,162,168,1,0,1964-04-29,2001-01-11,1964-04-29,2001-01-11,1964-04-29,2001-01-11,1964-04-29,2001-01-11
40539,21949,11,100,TJX,T J X COMPANIES INC NEW,TJX,458110,N,A,R,87254010,0,0,1,5651,11,192,463,1,0,1964-05-12,2024-12-31,1964-05-12,2024-12-31,1964-05-12,2024-12-31,1964-05-12,2024-12-31
40838,20789,11,233,,HARCOURT GENERAL INC,,,N,A,R,41163G10,0,0,1,5311,5,159,159,1,0,1964-07-09,2001-07-12,1964-07-09,2001-07-12,1964-07-09,2001-07-12,1964-07-09,2001-07-12
41080,20543,11,100,CMI,CUMMINS INC,CMI,333618,N,A,R,23102110,0,0,1,3519,6,249,458,1,0,1964-09-10,2024-12-31,1964-09-10,2024-12-31,1964-09-10,2024-12-31,1964-09-10,2024-12-31
41355,21367,11,100,PH,PARKER HANNIFIN CORP,PH,333995,N,A,R,70109410,0,0,1,3593,10,247,466,1,0,1964-12-09,2024-12-31,1964-12-09,2024-12-31,1964-12-09,2024-12-31,1964-12-09,2024-12-31
41443,20057,11,233,,ALLTEL CORP,AT,517410,N,A,R,02003910,0,0,1,4813,7,178,255,1,0,1965-01-18,2007-11-16,1965-01-18,2007-11-16,1965-01-18,2007-11-16,1965-01-18,2007-11-16
42024,20316,11,231,,OFFICEMAX INC NEW,OMX,424120,N,A,R,67622P10,0,0,1,5111,9,187,329,1,0,1965-06-02,2013-11-05,1965-06-02,2013-11-05,1965-06-02,2013-11-05,1965-06-02,2013-11-05
42083,8127,11,233,,ALBERTO CULVER CO NEW,ACV,325611,N,A,R,01307810,60008080,0,1,2844,9,189,287,1,0,1965-06-11,2011-05-10,1965-06-11,2011-05-10,1965-06-11,2011-05-10,1965-06-11,2011-05-10
42104,21025,11,233,,JOSTENS INC,,,N,A,R,48108810,0,0,1,3961,2,147,153,1,0,1965-06-16,2000-05-10,1965-06-16,2000-05-10,1965-06-16,2000-05-10,1965-06-16,2000-05-10
42200,20616,11,100,RVTY,REVVITY INC,RVTY,334510,N,A,R,71404610,0,0,1,3845,11,222,470,1,0,1965-07-06,2024-12-31,1965-07-06,2024-12-31,1965-07-06,2024-12-31,1965-07-06,2024-12-31
42534,21019,11,241,,JOHNSON CONTROLS INC,JCI,337127,N,A,R,47836610,0,0,1,2531,8,214,367,1,0,1965-10-11,2016-09-02,1965-10-11,2016-09-02,1965-10-11,2016-09-02,1965-10-11,2016-09-02
42585,21629,11,100,SJM,SMUCKER J M CO,SJM,311421,N,A,R,83269640,0,0,1,2033,12,241,444,1,0,1965-10-20,2024-12-31,1965-10-20,2024-12-31,1965-10-20,2024-12-31,1965-10-20,2024-12-31
42796,21189,11,233,,MEREDITH CORP,MDP,511120,N,A,R,58943310,0,0,1,2721,4,223,422,1,0,1965-12-09,2021-12-01,1965-12-09,2021-12-01,1965-12-09,2021-12-01,1965-12-09,2021-12-01
42877,6606,11,100,JBHT,HUNT J B TRANSPORT SERVICES INC,JBHT,488510,Q,A,R,44565810,60006581,8379,3,4213,3,148,191,1,1678,1983-11-22,2024-12-31,1983-11-22,2024-12-31,1983-11-22,2024-12-31,1983-11-22,2024-12-31
42906,2093,11,100,HBAN,HUNTINGTON BANCSHARES INC,HBAN,522110,Q,A,R,44615010,70025504,2672,3,6020,5,235,293,1,1840,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1982-11-01,2024-12-31
43123,21722,11,100,ATI,A T I INC,ATI,331210,N,A,R,01741R10,0,0,1,3317,12,146,462,1,0,1966-05-02,2024-12-31,1966-05-02,2024-12-31,1966-05-02,2024-12-31,1966-05-02,2024-12-31
43350,21664,11,100,SWK,STANLEY BLACK & DECKER INC,SWK,332510,N,A,R,85450210,0,0,1,3429,12,240,460,1,0,1966-06-15,2024-12-31,1966-06-15,2024-12-31,1966-06-15,2024-12-31,1966-06-15,2024-12-31
43449,21177,11,100,MCD,MCDONALDS CORP,MCD,722511,N,A,R,58013510,0,0,1,5812,6,186,466,1,0,1966-07-05,2024-12-31,1966-07-05,2024-12-31,1966-07-05,2024-12-31,1966-07-05,2024-12-31
43553,21849,11,100,VFC,V F CORP,VFC,315250,N,A,R,91820410,0,0,1,2325,8,242,452,1,0,1966-07-25,2024-12-31,1966-07-25,2024-12-31,1966-07-25,2024-12-31,1966-07-25,2024-12-31
43610,6125,11,241,,IMMUNEX CORP NEW,IMNX,,Q,A,R,45252810,60006104,7661,3,2830,4,6,94,1,973,1983-07-01,2002-07-15,1983-07-01,2002-07-15,1983-07-01,2002-07-15,1983-07-01,2002-07-15
43772,20292,11,231,,BEMIS CO INC,BMS,322220,N,A,R,08143710,0,0,1,2671,7,220,392,1,0,1966-09-13,2019-06-10,1966-09-13,2019-06-10,1966-09-13,2019-06-10,1966-09-13,2019-06-10
44062,21652,11,233,,SPRINGS INDUSTRIES INC,,,N,A,R,85178310,0,0,1,2221,5,140,163,1,0,1966-12-30,2001-09-05,1966-12-30,2001-09-05,1966-12-30,2001-09-05,1966-12-30,2001-09-05
44206,21299,11,100,ES,EVERSOURCE ENERGY,ES,221210,N,A,R,30040W10,60011462,0,1,4924,13,257,458,1,0,1967-02-20,2024-12-31,1967-02-20,2024-12-31,1967-02-20,2024-12-31,1967-02-20,2024-12-31
44329,21723,11,100,TFX,TELEFLEX INC,TFX,339112,N,A,R,87936910,0,0,1,3841,7,215,453,1,0,1967-04-24,2024-12-31,1967-04-24,2024-12-31,1967-04-24,2024-12-31,1967-04-24,2024-12-31
44601,20238,11,100,AVY,AVERY DENNISON CORP,AVY,322220,N,A,R,05361110,0,0,1,2672,10,237,442,1,0,1967-06-20,2024-12-31,1967-06-20,2024-12-31,1967-06-20,2024-12-31,1967-06-20,2024-12-31
44644,20235,11,100,ADP,AUTOMATIC DATA PROCESSING INC,ADP,518210,Q,A,R,05301510,60017914,24154,3,7374,10,210,411,1,726,1967-06-26,2024-12-31,1967-06-26,2024-12-31,1967-06-26,2024-12-31,1967-06-26,2024-12-31
44951,21692,11,233,,SUPERVALU INC,SVU,445110,N,A,R,86853630,0,0,1,5411,9,188,381,1,0,1967-09-13,2018-10-19,1967-09-13,2018-10-19,1967-09-13,2018-10-19,1967-09-13,2018-10-19
45241,20753,11,241,,FOREST LABS INC,FRX,325412,N,A,R,34583810,0,0,1,2834,7,15,320,1,0,1967-10-24,2014-06-30,1967-10-24,2014-06-30,1967-10-24,2014-06-30,1967-10-24,2014-06-30
45277,5132,11,241,,INTERNATIONAL GAME TECHNOLOGY,IGT,339999,N,A,R,45990210,60005129,6464,1,3999,10,79,323,1,195,1981-10-22,2015-04-06,1981-10-22,2015-04-06,1981-10-22,2015-04-06,1982-11-01,2015-04-06
45356,21791,12,100,JCI,JOHNSON CONTROLS INTL PLC,JCI,423690,N,A,R,G5150210,0,0,1,5065,21,212,467,1,0,1967-11-14,2024-12-31,1967-11-14,2024-12-31,1967-11-14,2024-12-31,1967-11-14,2024-12-31
45495,21532,12,231,,ROWAN COMPANIES PLC,RDC,213111,N,A,R,G7665A10,0,0,1,1381,7,104,385,1,0,1967-12-11,2019-04-10,1967-12-11,2019-04-10,1967-12-11,2019-04-10,1967-12-11,2019-04-10
45671,21580,11,233,,SCIENTIFIC ATLANTA INC,SFA,334220,N,A,R,80865510,0,0,1,3663,5,126,229,1,0,1968-01-30,2006-02-24,1968-01-30,2006-02-24,1968-01-30,2006-02-24,1968-01-30,2006-02-24
45751,21158,11,100,MMC,MARSH & MCLENNAN COS INC,MMC,524210,N,A,R,57174810,0,0,1,6411,8,233,453,1,0,1968-02-16,2024-12-31,1968-02-16,2024-12-31,1968-02-16,2024-12-31,1968-02-16,2024-12-31
45794,21627,11,231,,SMITH INTERNATIONAL INC,SII,333132,N,A,R,83211010,60009639,0,1,3533,4,99,276,1,0,1968-02-26,2010-08-27,1968-02-26,2010-08-27,1968-02-26,2010-08-27,1968-02-26,2010-08-27
45911,20058,11,100,SWKS,SKYWORKS SOLUTIONS INC,SWKS,334413,Q,A,R,83088M10,60015965,21589,3,3674,4,62,364,1,1890,1968-03-13,2024-12-31,1968-03-13,2024-12-31,1968-03-13,2024-12-31,1968-03-13,2024-12-31
46295,20735,11,560,,FLEETWOOD ENTERPRISES INC,FLE,336214,N,A,R,33909910,0,0,1,3792,4,139,239,1,0,1968-05-27,2009-01-02,1968-05-27,2009-01-02,1968-05-27,2009-01-02,1968-05-27,2009-01-02
46578,20463,11,100,CLX,CLOROX CO,CLX,325612,N,A,R,18905410,0,0,1,2842,3,229,450,1,0,1968-08-01,2024-12-31,1968-08-01,2024-12-31,1968-08-01,2024-12-31,1968-08-01,2024-12-31
46674,20807,11,100,GPC,GENUINE PARTS CO,GPC,423120,N,A,R,37246010,0,0,1,5013,6,233,453,1,0,1968-08-20,2024-12-31,1968-08-20,2024-12-31,1968-08-20,2024-12-31,1968-08-20,2024-12-31
46703,21157,18,100,HST,HOST HOTELS & RESORTS INC,HST,531110,Q,A,R,44107P10,70026435,25467,3,6798,10,170,451,1,314,1968-08-26,2024-12-31,1968-08-26,2024-12-31,1968-08-26,2024-12-31,1968-08-26,2024-12-31
46850,20026,11,241,,AETNA INC,,,N,A,R,00811710,0,0,1,6321,4,133,154,1,0,1968-09-24,2000-12-13,1968-09-24,2000-12-13,1968-09-24,2000-12-13,1968-09-24,2000-12-13
46877,20268,11,241,,BARD C R INC,BCR,339112,N,A,R,06738310,0,0,1,3841,7,208,368,1,0,1968-09-30,2017-12-28,1968-09-30,2017-12-28,1968-09-30,2017-12-28,1968-09-30,2017-12-28
46886,2551,11,100,KLAC,K L A CORP,KLAC,333310,Q,A,R,48248010,60002550,3250,3,3827,11,85,307,1,2141,1980-10-08,2024-12-31,1980-10-08,2024-12-31,1980-10-08,2024-12-31,1982-11-01,2024-12-31
46922,21515,11,574,,RITE AID CORP,RAD,456110,N,A,R,76775487,0,0,1,5912,6,133,436,1,0,1968-10-07,2023-10-13,1968-10-07,2023-10-13,1968-10-07,2023-10-13,1968-10-07,2023-10-13
47159,20734,11,231,,FLEETBOSTON FINANCIAL CORP,FBF,,N,A,R,33903010,0,0,1,6021,8,149,200,1,0,1968-11-15,2004-03-31,1968-11-15,2004-03-31,1968-11-15,2004-03-31,1968-11-15,2004-03-31
47175,20453,11,574,,CIRCUIT CITY STORES INC,CC,443111,N,A,R,17273710,0,0,1,5064,7,145,256,1,0,1968-11-18,2008-11-07,1968-11-18,2008-11-07,1968-11-18,2008-11-07,1968-11-18,2008-11-07
47466,21280,11,100,NYT,NEW YORK TIMES CO,NYT,513110,N,A,R,65011110,0,0,1,2711,6,209,432,1,0,1969-01-14,2024-12-31,1969-01-14,2024-12-31,1969-01-14,2024-12-31,1969-01-14,2024-12-31
47490,21540,11,233,,RUSSELL CORP,RML,315191,N,A,R,78235210,0,0,1,2253,8,157,226,1,0,1969-01-16,2006-08-01,1969-01-16,2006-08-01,1969-01-16,2006-08-01,1969-01-16,2006-08-01
47896,20436,11,100,JPM,JPMORGAN CHASE & CO,JPM,522110,N,A,R,46625H10,0,0,1,6021,18,229,459,1,0,1969-03-05,2024-12-31,1969-03-05,2024-12-31,1969-03-05,2024-12-31,1969-03-05,2024-12-31
47941,20782,11,100,TGNA,TEGNA INC,TGNA,513110,N,A,R,87901J10,0,0,1,2711,7,232,456,1,0,1969-03-10,2024-12-31,1969-03-10,2024-12-31,1969-03-10,2024-12-31,1969-03-10,2024-12-31
48071,21222,11,231,,MORGAN J P & CO INC,,,N,A,R,61688010,0,0,1,6711,1,131,157,1,0,1969-04-01,2000-12-29,1969-04-01,2000-12-29,1969-04-01,2000-12-29,1969-04-01,2000-12-29
48267,5995,11,233,,L S I CORP NEW,LSI,334413,Q,A,R,50216110,60019258,25861,3,3674,6,6,346,1,335,1983-05-13,2014-05-06,1983-05-13,2014-05-06,1983-05-13,2014-05-06,1983-05-13,2014-05-06
48274,21293,11,241,,NICOR INC,GAS,221210,N,A,R,65408610,0,0,1,4924,4,172,292,1,0,1969-05-02,2011-12-09,1969-05-02,2011-12-09,1969-05-02,2011-12-09,1969-05-02,2011-12-09
48397,20082,11,231,,AMERICAN GENERAL CORP,,,N,A,R,02635110,0,0,1,6311,3,137,170,1,0,1969-05-26,2001-08-28,1969-05-26,2001-08-28,1969-05-26,2001-08-28,1969-05-26,2001-08-28
48485,21015,11,231,,JEFFERSON PILOT CORP,JP,524113,N,A,R,47507010,0,0,1,6311,4,155,218,1,0,1969-06-09,2006-03-31,1969-06-09,2006-03-31,1969-06-09,2006-03-31,1969-06-09,2006-03-31
48486,7013,11,100,LRCX,LAM RESH CORP,LRCX,334413,Q,A,R,51280730,60006983,9016,3,3559,8,46,291,1,2101,1984-05-04,2024-12-31,1984-05-04,2024-12-31,1984-05-04,2024-12-31,1984-05-04,2024-12-31
48506,20610,11,100,MCO,MOODYS CORP,MCO,561450,N,A,R,61536910,0,0,1,7323,13,234,453,1,0,1969-06-12,2024-12-31,1969-06-12,2024-12-31,1969-06-12,2024-12-31,1969-06-12,2024-12-31
48514,20040,11,233,,IKON OFFICE SOLUTIONS INC,IKN,423430,N,A,R,45171310,0,0,1,5045,7,166,260,1,0,1969-06-16,2008-10-31,1969-06-16,2008-10-31,1969-06-16,2008-10-31,1969-06-16,2008-10-31
48653,20950,11,100,HUM,HUMANA INC,HUM,524114,N,A,R,44485910,0,0,1,6321,7,133,456,1,0,1969-07-02,2024-12-31,1969-07-02,2024-12-31,1969-07-02,2024-12-31,1969-07-02,2024-12-31
48725,21810,11,100,UNP,UNION PACIFIC CORP,UNP,482111,N,A,R,90781810,0,0,1,4011,5,228,450,1,0,1969-07-16,2024-12-31,1969-07-16,2024-12-31,1969-07-16,2024-12-31,1969-07-16,2024-12-31
48960,21061,11,241,,KNIGHT RIDDER INC,KRI,511110,N,A,R,49904010,0,0,1,2711,5,153,231,1,0,1969-08-14,2006-06-27,1969-08-14,2006-06-27,1969-08-14,2006-06-27,1969-08-14,2006-06-27
49015,21105,11,100,LNC,LINCOLN NATIONAL CORP,LNC,524113,N,A,R,53418710,0,0,1,6311,6,226,445,1,0,1969-08-20,2024-12-31,1969-08-20,2024-12-31,1969-08-20,2024-12-31,1969-08-20,2024-12-31
49154,20561,11,100,TGT,TARGET CORP,TGT,455219,N,A,R,87612E10,0,0,1,5331,6,226,447,1,0,1969-09-08,2024-12-31,1969-09-08,2024-12-31,1969-09-08,2024-12-31,1969-09-08,2024-12-31
49373,20309,11,100,HRB,BLOCK H & R INC,HRB,541213,N,A,R,09367110,0,0,1,7291,6,227,443,1,0,1969-10-13,2024-12-31,1969-10-13,2024-12-31,1969-10-13,2024-12-31,1969-10-13,2024-12-31
49429,20584,11,100,DDS,DILLARDS INC,DDS,455110,N,A,R,25406710,0,0,1,5311,11,230,434,1,0,1969-10-27,2024-12-31,1969-10-27,2024-12-31,1969-10-27,2024-12-31,1969-10-27,2024-12-31
49656,20265,11,100,BK,BANK OF NEW YORK MELLON CORP,BK,522110,N,A,R,06405810,0,0,1,6022,4,228,447,1,0,1969-12-04,2024-12-31,1969-12-04,2024-12-31,1969-12-04,2024-12-31,1969-12-04,2024-12-31
49680,20557,11,100,DHR,DANAHER CORP,DHR,334519,N,A,R,23585110,0,0,1,3829,10,157,441,1,0,1969-12-10,2024-12-31,1969-12-10,2024-12-31,1969-12-10,2024-12-31,1969-12-10,2024-12-31
49744,21431,18,100,PCH,POTLATCHDELTIC CORP,PCH,113210,Q,A,R,73763010,60019725,26417,3,2621,13,228,418,1,374,1969-12-15,2024-12-31,1969-12-15,2024-12-31,1969-12-15,2024-12-31,1969-12-15,2024-12-31
49905,2678,11,233,,KATE SPADE & CO,KATE,448140,N,A,R,48586510,60002677,3416,1,5651,11,106,348,1,366,1981-06-09,2017-07-11,1981-06-09,2017-07-11,1981-06-09,2017-07-11,1982-11-01,2017-07-11
50017,2706,11,100,RRC,RANGE RESOURCES CORP,RRC,211120,N,A,R,75281A10,60002705,3451,1,1311,14,92,408,1,204,1980-06-19,2024-12-31,1980-06-19,2024-12-31,1980-06-19,2024-12-31,1982-11-01,2024-12-31
50032,20038,11,241,,ALBERTSONS INC,ABS,445110,N,A,R,01310410,0,0,1,5411,3,155,224,1,0,1970-02-10,2006-06-01,1970-02-10,2006-06-01,1970-02-10,2006-06-01,1970-02-10,2006-06-01
50200,25115,11,241,,WACHOVIA CORP NEW,,,N,A,R,92977110,0,0,1,6021,4,134,165,1,0,1970-03-02,2001-08-31,1970-03-02,2001-08-31,1970-03-02,2001-08-31,1970-03-02,2001-08-31
50227,20350,11,241,,BURLINGTON NORTHERN SANTA FE CP,BNI,482111,N,A,R,12189T10,0,0,1,4011,4,166,267,1,0,1970-03-03,2010-02-12,1970-03-03,2010-02-12,1970-03-03,2010-02-12,1970-03-03,2010-02-12
50876,21102,11,100,LLY,LILLY ELI & CO,LLY,325412,N,A,R,53245710,0,0,1,2834,3,224,449,1,0,1970-07-09,2024-12-31,1970-07-09,2024-12-31,1970-07-09,2024-12-31,1970-07-09,2024-12-31
50906,2902,11,233,,A D C TELECOMMUNICATIONS INC,ADCT,515210,Q,A,R,00088630,60002901,3703,3,3661,9,12,190,1,1779,1979-03-16,2010-12-09,1979-03-16,2010-12-09,1979-03-16,2010-12-09,1982-11-01,2010-12-09
51043,20695,11,570,,FEDERAL NATIONAL MORTGAGE ASSN,FNM,522294,N,A,R,31358610,0,0,1,6111,4,159,267,1,0,1970-08-31,2010-07-07,1970-08-31,2010-07-07,1970-08-31,2010-07-07,1970-08-31,2010-07-07
51263,2767,11,100,MTW,MANITOWOC CO INC,MTW,333924,N,A,R,56357140,60002766,3523,1,3537,10,163,451,1,204,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1982-11-01,2024-12-31
51369,21731,11,100,TER,TERADYNE INC,TER,334515,Q,A,R,88077010,60020243,27080,3,3825,6,47,423,1,117,1970-10-19,2024-12-31,1970-10-19,2024-12-31,1970-10-19,2024-12-31,1970-10-19,2024-12-31
51377,21261,11,233,,NATIONAL SEMICONDUCTOR CORP,NSM,334413,N,A,R,63764010,0,0,1,3674,5,32,293,1,0,1970-10-20,2011-09-23,1970-10-20,2011-09-23,1970-10-20,2011-09-23,1970-10-20,2011-09-23
51588,21822,11,231,,SUMMIT BANCORP,,,N,A,R,86600510,0,0,1,6021,5,129,153,1,0,1970-11-23,2001-02-28,1970-11-23,2001-02-28,1970-11-23,2001-02-28,1970-11-23,2001-02-28
51596,21029,11,233,,KINDER MORGAN INC KANSAS,KMI,221210,N,A,R,49455P10,0,0,1,4923,5,158,250,1,0,1970-11-24,2007-05-30,1970-11-24,2007-05-30,1970-11-24,2007-05-30,1970-11-24,2007-05-30
51625,21599,11,100,SCI,SERVICE CORP INTERNATIONAL,SCI,812210,N,A,R,81756510,0,0,1,7261,7,192,446,1,0,1970-12-07,2024-12-31,1970-12-07,2024-12-31,1970-12-07,2024-12-31,1970-12-07,2024-12-31
51706,3042,11,231,,MARSHALL & ILSLEY CORP NEW,MI,522110,N,A,R,57183710,60003041,3876,1,6022,9,163,238,1,450,1972-12-14,2011-07-05,1972-12-14,2011-07-05,1972-12-14,2011-07-05,1982-11-01,2011-07-05
52038,21698,11,100,SYY,SYSCO CORP,SYY,424490,N,A,R,87182910,0,0,1,5149,9,224,458,1,0,1971-02-26,2024-12-31,1971-02-26,2024-12-31,1971-02-26,2024-12-31,1971-02-26,2024-12-31
